num,30
0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,423,1286,1778,1233,1603,1602,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1325,1971,2238,766,2513,2514,2127,2508,2508,2510,801,799,767,1973,1143,970,604,2271,0,1486,2556,2556,1486,1486,1487,0,103,102,205,1951,85,1745,2637,820,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,0,1819,1821,776,986,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,403,718,0,537,538,2261,2262,13,14,24,23,2691,2155,2749,2774,926,925,2646,2780,0,858,857,713,715,45,1088,45,1924,435,440,434,436,1514,291,615,616,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,1443,1442,1639,644,740,2294,1184,32,1413,744,744,1413,124,1804,2590,2635,2809,252,2663,2773,2066,2859,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,1388,1387,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,1182,561,1651,224,61,60,539,541,1689,1688,1688,224,1041,1933,622,621,1043,1101,468,469,430,181,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,0,-1
0,423,1286,1778,1233,1603,1602,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,1325,1971,2238,766,2513,2514,2127,2508,2508,2510,801,799,767,1973,430,181,0,1486,2556,2556,1486,1486,1487,0,103,102,205,1951,85,1745,2637,820,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,0,1819,1821,776,986,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,403,718,1388,1387,0,537,538,2261,2262,13,14,2691,2155,2749,2774,926,925,2646,2780,0,858,857,713,715,45,1088,45,1924,435,440,434,436,1514,291,615,616,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,2590,2635,2809,252,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,2663,2773,2066,2859,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,1182,561,1651,224,61,60,539,541,1689,1688,1688,224,1041,1933,622,621,1043,1101,468,469,1143,970,604,2271,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,0,-1
0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,926,925,2646,2780,0,1486,2556,2556,1486,1486,1487,0,103,102,205,1951,85,1745,2637,820,2590,2635,2809,252,2663,2773,2066,2859,189,190,1683,1684,0,1819,1821,623,1755,1756,2384,817,815,1046,1047,419,2044,772,773,418,419,247,705,705,981,2083,2082,0,423,1286,1778,1233,251,249,250,249,1603,1602,545,778,776,986,403,718,0,537,538,2261,2262,1182,561,1041,1933,622,621,2691,2155,2238,766,767,1973,0,1264,1263,1262,1245,1294,1255,1592,1591,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,858,857,713,715,45,1088,45,1924,435,440,434,436,430,181,1514,291,615,616,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,1143,970,604,2271,0,13,14,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,2789,2628,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,1388,1387,0,2513,2514,2127,2508,2508,2510,801,799,1651,224,61,60,539,541,1689,1688,1688,224,1043,1101,468,469,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,1325,1971,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2749,2774,0,0,-1
0,1486,1487,1486,2556,2556,1486,0,423,1286,1778,1233,1603,1602,1294,1255,1592,1591,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,1325,1971,2238,766,2513,2514,2127,2508,2508,2510,801,799,767,1973,430,181,0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,103,102,205,1951,85,1745,2637,820,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,0,1819,1821,776,986,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,403,718,1388,1387,0,537,538,2261,2262,13,14,2691,2155,2749,2774,926,925,2646,2780,0,858,857,713,715,45,1088,45,1924,435,440,434,436,1514,291,615,616,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,2590,2635,2809,252,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,2663,2773,2066,2859,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,1182,561,1651,224,61,60,539,541,1689,1688,1688,224,1041,1933,622,621,1043,1101,468,469,1143,970,604,2271,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,0,-1
0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,423,1286,1778,1233,1603,1602,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1325,1971,2691,2155,2238,766,2513,2514,2127,2508,2508,2510,801,799,767,1973,604,2271,0,1486,2556,2556,1486,1486,1487,0,103,102,205,1951,85,1745,2637,820,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,0,1819,1821,776,986,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,403,718,0,537,538,2261,2262,13,14,24,23,2749,2774,926,925,2646,2780,0,858,857,713,715,45,1088,45,1924,435,440,434,436,1514,291,615,616,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,1143,970,969,1419,0,1443,1442,1639,644,740,2294,1184,32,1413,744,744,1413,124,1804,2590,2635,2809,252,2663,2773,2066,2859,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,1388,1387,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,1182,561,1651,224,61,60,539,541,1689,1688,1688,224,1041,1933,622,621,1043,1101,468,469,430,181,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,0,-1
0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1338,1337,369,215,0,1325,1971,2691,2155,2238,766,2513,2514,2127,2508,2508,2510,767,1973,430,181,0,423,1286,1778,1233,1603,1602,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1486,2556,2556,1486,1486,1487,0,103,102,205,1951,85,1745,2637,820,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,0,1819,1821,776,986,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,403,718,1388,1387,0,537,538,2261,2262,468,469,1182,561,13,14,2749,2774,926,925,2646,2780,0,858,857,713,715,45,1924,435,440,434,436,1514,291,615,616,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,1694,2456,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,2590,2635,2809,252,0,1521,1082,1526,1524,1871,1872,1733,1732,0,533,706,1554,1555,1555,1802,2663,2773,2066,2859,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,801,799,1651,224,61,60,539,541,1689,1688,1688,224,1041,1933,622,621,1043,1101,45,1088,1143,970,604,2271,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,569,570,120,572,116,1597,2356,1792,1341,1342,1342,1341,159,151,1577,2096,2463,2096,1580,2438,217,2057,0,0,-1
0,1551,1552,1787,160,159,151,1580,2438,217,2057,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,2261,2262,1182,561,1688,224,61,60,539,541,1689,1688,1651,224,1041,1933,45,1088,1143,970,604,2271,0,537,538,2513,2514,2127,2508,2508,2510,801,799,622,621,1043,1101,2749,2774,926,925,0,1116,397,398,397,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,2789,2628,2590,2635,2809,252,2663,2773,0,1923,2068,2496,132,132,1831,85,1745,205,1951,2083,2082,569,570,120,572,116,1597,2356,1792,1342,1341,1341,1342,1338,1337,0,1819,1821,545,778,776,986,623,1755,1756,2384,817,815,533,706,1554,1555,1555,1802,1388,1387,0,2637,820,1803,355,355,1803,1325,1971,2691,2155,2238,766,767,1973,468,469,0,1778,1233,1603,1602,1262,1245,1294,1255,1592,1591,1264,1263,418,419,419,2044,772,773,247,705,705,981,403,718,0,713,715,45,1924,434,436,435,440,430,181,1514,291,615,616,0,1486,2556,2556,1486,1486,1487,0,2523,1436,1544,2469,1157,1156,1156,1157,1566,1565,1573,1430,1715,1432,0,365,367,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,858,857,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1702,1703,369,215,0,13,14,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,2646,2780,0,103,102,423,1286,1046,1047,251,249,250,249,1073,1074,140,139,2066,2859,0,1985,1794,1733,1732,1526,1524,1871,1872,1521,1082,1694,2456,1712,1713,1728,1729,1577,2096,2463,2096,0,0,-1
0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,767,1973,1974,454,189,190,1683,1684,0,1486,2556,2556,1486,1486,1487,0,103,102,205,1951,85,1745,2637,820,2590,2635,2809,252,2663,2773,2066,2859,0,1819,1821,623,1755,1756,2384,817,815,1046,1047,419,2044,772,773,418,419,247,705,705,981,2083,2082,0,423,1286,1778,1233,251,249,250,249,1603,1602,545,778,776,986,403,718,0,537,538,2261,2262,1182,561,1041,1933,622,621,2238,766,2749,2774,926,925,0,1264,1263,1262,1245,1294,1255,1592,1591,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,858,857,713,715,45,1088,45,1924,435,440,434,436,430,181,1514,291,615,616,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,1143,970,604,2271,0,2691,2155,13,14,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,1388,1387,0,2513,2514,2127,2508,2508,2510,801,799,1651,224,61,60,539,541,1689,1688,1688,224,1043,1101,468,469,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,1694,2456,2356,1792,1341,1342,1342,1341,159,151,1577,2096,2463,2096,369,215,217,2057,0,1325,1971,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,2646,2780,0,0,-1
0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,217,2057,0,1486,2556,2556,1486,1486,1487,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,767,1973,1974,454,189,190,1683,1684,0,103,102,205,1951,85,1745,2637,820,2590,2635,2809,252,2663,2773,2066,2859,0,1819,1821,623,1755,1756,2384,817,815,1046,1047,419,2044,772,773,418,419,247,705,705,981,2083,2082,0,423,1286,1778,1233,251,249,250,249,1603,1602,545,778,776,986,403,718,0,537,538,2261,2262,1182,561,1041,1933,622,621,2238,766,2749,2774,926,925,0,1264,1263,1262,1245,1294,1255,1592,1591,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,858,857,713,715,45,1088,45,1924,435,440,434,436,430,181,1514,291,615,616,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,1143,970,604,2271,0,2691,2155,13,14,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,0,1521,1082,1526,1524,1871,1872,1694,2456,1338,1337,369,215,0,533,706,1554,1555,1555,1802,1388,1387,0,2513,2514,2127,2508,2508,2510,801,799,1651,224,61,60,539,541,1689,1688,1688,224,1043,1101,468,469,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,120,572,569,570,1733,1732,116,1597,2356,1792,1341,1342,1342,1341,159,151,1577,2096,2463,2096,0,1325,1971,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,2646,2780,0,0,-1
0,537,538,2261,2262,1182,561,13,14,24,23,2749,2774,926,925,2646,2780,0,103,102,205,1951,85,1745,2637,820,1923,2068,1808,1918,1803,355,355,1803,2224,1806,144,2771,2193,263,747,746,8,788,2789,2628,0,801,799,1651,224,61,60,539,541,1689,1688,1688,224,1041,1933,622,621,1043,1101,468,469,1143,970,604,2271,0,423,1286,1778,1233,1603,1602,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,1486,2556,2556,1486,1486,1487,0,1819,1821,776,986,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,403,718,0,858,857,713,715,45,1088,45,1924,435,440,434,436,1514,291,615,616,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,1443,1442,1639,644,740,2294,1184,32,1413,744,744,1413,124,1804,2590,2635,2809,252,2663,2773,2066,2859,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,1325,1971,2691,2155,2238,766,2513,2514,2127,2508,2508,2510,767,1973,430,181,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,533,706,1554,1555,1555,1802,1388,1387,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,0,-1
0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,423,1286,1778,1233,1603,1602,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1486,2556,2556,1486,1486,1487,1683,1684,2751,2867,926,925,0,103,102,205,1951,85,1745,2637,820,1923,2068,1808,1918,1803,355,355,1803,2224,1806,144,2771,2193,263,747,746,8,788,2789,2628,0,1819,1821,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,776,986,403,718,1388,1387,0,537,538,2513,2514,2127,2508,2508,2510,801,799,1041,1933,622,621,2691,2155,2749,2774,0,858,857,713,715,45,1088,45,1924,435,440,430,181,1514,291,2646,2780,615,616,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,1143,970,604,2271,0,13,14,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,2590,2635,2066,2859,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,2809,252,2663,2773,189,190,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2261,2262,767,1973,1974,454,0,1325,1971,2238,766,468,469,1182,561,1651,224,61,60,539,541,1689,1688,1688,224,1043,1101,434,436,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,0,-1
0,1264,1263,251,249,250,249,1603,1602,1046,1047,545,778,817,815,205,1951,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,430,181,1514,291,189,190,1683,1684,0,1486,1487,1486,2556,2556,1486,0,423,1286,1778,1233,1262,1245,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1325,1971,2238,766,2513,2514,2127,2508,2508,2510,801,799,767,1973,1974,454,0,103,102,85,1745,2637,820,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,2646,2780,0,1819,1821,776,986,623,1755,419,2044,772,773,418,419,247,705,705,981,1756,2384,403,718,2083,2082,0,537,538,2261,2262,13,14,2691,2155,2749,2774,926,925,0,858,857,713,715,45,1088,45,1924,435,440,434,436,615,616,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,2590,2635,2809,252,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,1388,1387,0,533,706,1554,1555,1555,1802,2663,2773,2066,2859,0,2751,2867,1182,561,1651,224,61,60,539,541,1689,1688,1688,224,1041,1933,622,621,1043,1101,468,469,1143,970,604,2271,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,0,-1
0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,767,1973,1974,454,189,190,1683,1684,0,1486,2556,2556,1486,1486,1487,0,103,102,205,1951,85,1745,2637,820,2590,2635,2809,252,2663,2773,2066,2859,0,1819,1821,623,1755,1756,2384,817,815,1046,1047,419,2044,772,773,418,419,247,705,705,981,2083,2082,0,423,1286,1778,1233,251,249,250,249,1603,1602,545,778,776,986,403,718,0,537,538,2261,2262,1041,1933,622,621,2691,2155,2238,766,2749,2774,926,925,0,1264,1263,1262,1245,1294,1255,1592,1591,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,858,857,713,715,45,1088,45,1924,435,440,434,436,430,181,1514,291,615,616,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,2523,1436,1566,1565,1544,2469,1156,1157,1157,1156,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,1143,970,604,2271,0,1182,561,13,14,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,2646,2780,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,1388,1387,0,2513,2514,2127,2508,2508,2510,801,799,1651,224,61,60,539,541,1689,1688,1688,224,1043,1101,468,469,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,1325,1971,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,0,0,-1
0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,1486,1487,1486,2556,2556,1486,0,103,102,205,1951,85,1745,2637,820,1923,2068,144,2771,2193,263,747,746,8,788,2224,1806,2646,2780,0,423,1286,1778,1233,1603,1602,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1819,1821,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,776,986,403,718,0,537,538,2513,2514,2127,2508,2508,2510,801,799,1041,1933,622,621,1043,1101,468,469,0,858,857,713,715,45,1088,45,1924,435,440,434,436,430,181,1514,291,615,616,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,13,14,24,23,1443,1442,740,2294,1184,32,124,1804,1808,1918,2789,2628,2590,2635,2809,252,2663,2773,2066,2859,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,1388,1387,0,2261,2262,1182,561,1651,224,61,60,539,541,1689,1688,1688,224,2238,766,767,1973,1143,970,604,2271,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,1639,644,744,1413,1413,744,1803,355,355,1803,1325,1971,2691,2155,2749,2774,926,925,0,0,-1
0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1486,1487,1486,2556,2556,1486,0,103,102,205,1951,85,1745,2637,820,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,1803,355,355,1803,2789,2628,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,423,1286,1778,1233,1603,1602,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1819,1821,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,776,986,403,718,0,537,538,2513,2514,2127,2508,2508,2510,801,799,1041,1933,622,621,1043,1101,468,469,0,858,857,713,715,45,1088,45,1924,435,440,434,436,430,181,1514,291,615,616,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,13,14,24,23,1443,1442,740,2294,1184,32,2224,1806,2590,2635,2809,252,2663,2773,2066,2859,217,2057,0,1521,1082,1526,1524,1871,1872,1733,1732,0,533,706,1554,1555,1555,1802,1388,1387,0,2261,2262,1182,561,1651,224,61,60,539,541,1689,1688,1688,224,2238,766,767,1973,1143,970,604,2271,0,1985,1794,569,570,120,572,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,0,1639,644,744,1413,1413,744,124,1804,1325,1971,2691,2155,2749,2774,926,925,2646,2780,0,0,-1
0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,767,1973,1974,454,189,190,1683,1684,0,1486,2556,2556,1486,1486,1487,0,103,102,205,1951,85,1745,2637,820,2590,2635,2809,252,2663,2773,2066,2859,0,1819,1821,623,1755,1756,2384,817,815,1046,1047,419,2044,772,773,418,419,247,705,705,981,2083,2082,0,423,1286,1778,1233,251,249,250,249,1603,1602,545,778,776,986,403,718,0,537,538,2261,2262,1041,1933,622,621,2691,2155,2238,766,2749,2774,926,925,0,1264,1263,1262,1245,1294,1255,1592,1591,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,858,857,713,715,45,1088,45,1924,435,440,434,436,430,181,1514,291,615,616,0,1702,1703,1551,1552,1787,160,1712,1713,1728,1729,1580,2438,1338,1337,0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,1143,970,604,2271,0,1182,561,13,14,24,23,1443,1442,1639,644,1184,32,740,2294,1413,744,744,1413,124,1804,2646,2780,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,1388,1387,0,2513,2514,2127,2508,2508,2510,801,799,1651,224,61,60,539,541,1689,1688,1688,224,1043,1101,468,469,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,1325,1971,1923,2068,144,2771,2193,263,747,746,8,788,1808,1918,2224,1806,1803,355,355,1803,2789,2628,0,0,-1
0,2523,1436,1156,1157,1157,1156,1544,2469,1566,1565,1573,1430,1715,1432,0,1657,1158,1158,1159,1159,1158,1660,1661,1037,1038,2751,2867,1974,454,189,190,1683,1684,0,1486,1487,1486,2556,2556,1486,0,103,102,205,1951,85,1745,2637,820,1923,2068,144,2771,2193,263,747,746,8,788,2224,1806,2646,2780,0,423,1286,1778,1233,1603,1602,1592,1591,1294,1255,1073,1074,1116,397,398,397,2496,132,132,1831,140,139,0,1264,1263,1262,1245,251,249,250,249,1046,1047,1756,2384,817,815,2083,2082,0,365,367,946,944,1024,1027,937,938,1176,1284,610,634,2689,1601,0,1819,1821,623,1755,419,2044,772,773,418,419,247,705,705,981,545,778,776,986,403,718,0,537,538,2513,2514,2127,2508,2508,2510,801,799,1041,1933,622,621,1043,1101,468,469,0,858,857,713,715,45,1088,45,1924,435,440,434,436,430,181,1514,291,615,616,0,1702,1703,1551,1552,1712,1713,1728,1729,1787,160,1580,2438,1338,1337,0,1396,1397,1399,1378,2217,2216,1398,2092,969,1419,0,13,14,24,23,1443,1442,740,2294,1184,32,124,1804,1808,1918,2789,2628,2590,2635,2809,252,2663,2773,2066,2859,0,1521,1082,1526,1524,1871,1872,1733,1732,120,572,569,570,0,533,706,1554,1555,1555,1802,1388,1387,0,2261,2262,1182,561,1651,224,61,60,539,541,1689,1688,1688,224,2238,766,767,1973,1143,970,604,2271,0,1985,1794,116,1597,2356,1792,1341,1342,1342,1341,1694,2456,159,151,1577,2096,2463,2096,369,215,217,2057,0,1639,644,744,1413,1413,744,1803,355,355,1803,1325,1971,2691,2155,2749,2774,926,925,0,0,-1
